item,itemLabel,startDate,endDate
Q11731565,Józef Użycki,1990-01-01,1990-09-24
Q9389863,Zdzisław Stelmaszuk,1990-09-25,1992-08-04
Q11836768,Tadeusz Wilecki,1992-08-04,1997-03-09
Q7944140,Henryk Szumski,1997-03-10,2000-09-29
Q954789,Czesław Piątas,2000-09-30,2006-01-31
Q1932093,Mieczysław Cieniuch,2006-01-31,2006-02-27
Q458597,Franciszek Gągor,2006-02-27,2010-04-10
Q11779987,Mieczysław Stachowiak,2010-04-10,2010-05-07
Q1932093,Mieczysław Cieniuch,2010-05-07,2013-05-06
Q11779740,Mieczysław Gocuł,2013-05-07,2017-01-31
Q16571706,Leszek Surawski,2017-01-31,2018-07-02
Q9303542,Rajmund Andrzejczak,2018-07-02,
