id,name,relationship,relative,relativename
Q288532,Krystyna Bochenek,spouse,Q9151601,Andrzej Bochenek
Q381185,Władysław Bartoszewski,child,Q64141216,Władysław Teofil Bartoszewski
Q381185,Władysław Bartoszewski,spouse,Q29016561,Antonina Mijal
Q381185,Władysław Bartoszewski,spouse,Q42290655,Zofia Bartoszewska
Q42939,Bronisław Komorowski,father,Q9392939,Zygmunt Komorowski
Q42939,Bronisław Komorowski,mother,Q17278127,Jadwiga Komorowska
Q42939,Bronisław Komorowski,spouse,Q2626121,Anna Komorowska
Q432759,Wojciech Mojzesowicz,relative,Q11736924,Katarzyna Bilewska
Q432759,Wojciech Mojzesowicz,relative,Q42416385,Jadwiga Mojzesowicz-Bilewska
Q4714939,Aleksander Hall,spouse,Q144734,Katarzyna Hall
Q4759710,Andrzej Sośnierz,child,Q48864253,Dobromir Sośnierz
Q4759713,Andrzej Szewiński,father,Q16609074,Sławomir Szewiński
Q4759713,Andrzej Szewiński,mother,Q229424,Irena Szewińska
Q4877021,Beata Szydło,child,Q96629150,Tymoteusz Szydło
Q4877021,Beata Szydło,spouse,Q65153774,Edward Szydło
Q48862378,Piotr Müller,father,Q5344566,Edward Müller
Q48864253,Dobromir Sośnierz,father,Q4759710,Andrzej Sośnierz
Q4937934,Bogusław Sonik,sibling,Q2687843,Rafał Sonik
Q4937934,Bogusław Sonik,spouse,Q11756805,Liliana Sonik
Q513719,Wanda Nowicka,child,Q100272480,Michał Nowicki
Q513719,Wanda Nowicka,father,Q19694545,Kazimierz Albin
Q513719,Wanda Nowicka,spouse,Q9396231,Światosław Nowicki
Q514808,Andrzej Celiński,mother,Q24427818,Zofia Celińska
Q5290999,Dominika Figurska,spouse,Q11778675,Michał Chorosiński
Q548306,Kornel Morawiecki,child,Q105627516,Anna Morawiecka
Q548306,Kornel Morawiecki,child,Q105627522,Marta Morawiecka
Q548306,Kornel Morawiecki,child,Q11771436,Mateusz Morawiecki
Q548306,Kornel Morawiecki,spouse,Q105627500,Jadwiga Morawiecka
Q552957,Stefan Meller,child,Q11685999,Andrzej Meller
Q552957,Stefan Meller,child,Q6757236,Marcin Meller
Q552957,Stefan Meller,father,Q11684338,Adam Meller
Q55756,Jolanta Kwaśniewska,child,Q9146598,Aleksandra Kwaśniewska
Q55756,Jolanta Kwaśniewska,spouse,Q55758,Aleksander Kwaśniewski
Q55758,Aleksander Kwaśniewski,child,Q9146598,Aleksandra Kwaśniewska
Q55758,Aleksander Kwaśniewski,spouse,Q55756,Jolanta Kwaśniewska
Q55910,Jerzy Buzek,child,Q390870,Agata Buzek
Q55910,Jerzy Buzek,spouse,Q11763400,Ludgarda Buzek
Q55915,Włodzimierz Cimoszewicz,child,Q9281496,Tomasz Cimoszewicz
Q55917,Jarosław Kaczyński,father,Q328667,Rajmund Kaczyński
Q55917,Jarosław Kaczyński,mother,Q3266318,Jadwiga Kaczyńska
Q55917,Jarosław Kaczyński,sibling,Q2757,Lech Kaczyński
Q55922,Tadeusz Mazowiecki,child,Q64580822,Michał Mazowiecki
Q55922,Tadeusz Mazowiecki,child,Q9376684,Wojciech Mazowiecki
Q55924,Józef Oleksy,sibling,Q65190635,Wacław Oleksy
Q55924,Józef Oleksy,spouse,Q11769067,Maria Oleksy
Q55932,Leszek Balcerowicz,spouse,Q9256592,Ewa Balcerowicz
Q55937,Roman Giertych,father,Q571803,Maciej Giertych
Q58085,Radosław Sikorski,spouse,Q233479,Anne Applebaum
Q597698,Antoni Macierewicz,child,Q91162680,Aleksandra Wesołowska
Q597698,Antoni Macierewicz,father,Q9389744,Zdzisław Macierewicz
Q602861,Rafał Grupiński,spouse,Q9256760,Ewa Malinowska-Grupińska
Q60832081,Wojciech Ponikiewski,father,Q51977410,Augustyn Ponikiewski
Q64141216,Władysław Teofil Bartoszewski,father,Q381185,Władysław Bartoszewski
Q64141216,Władysław Teofil Bartoszewski,mother,Q29016561,Antonina Mijal
Q64141216,Władysław Teofil Bartoszewski,spouse,Q19267124,Alexandra Richie
Q64580822,Michał Mazowiecki,father,Q55922,Tadeusz Mazowiecki
Q64580822,Michał Mazowiecki,sibling,Q9376684,Wojciech Mazowiecki
Q6799365,Małgorzata Gosiewska,spouse,Q55941,Przemysław Gosiewski
Q6799370,Małgorzata Kidawa-Błońska,father,Q11765716,Maciej Władysław Grabski
Q6799370,Małgorzata Kidawa-Błońska,spouse,Q1681942,Jan Kidawa-Blonski
Q70922688,Jan Kanthak,father,Q56340504,Andrzej Kanthak
Q70922688,Jan Kanthak,mother,Q9285953,Hanna Cygler
Q71254446,Anna Dąbrowska-Banaszek,child,Q58380273,Jakub Banaszek
Q71419663,Riad Haidar,child,Q96110440,Kamil Haidar
Q71419663,Riad Haidar,child,Q96125189,Emil Haidar
Q7156231,Paweł Śpiewak,child,Q30903338,Jan Śpiewak
Q7156231,Paweł Śpiewak,father,Q7944181,Jan Śpiewak
Q7156231,Paweł Śpiewak,mother,Q3399561,Anna Kamieńska
Q7156231,Paweł Śpiewak,spouse,Q9287311,Helena Datner
Q7196953,Piotr Ikonowicz,father,Q18432194,Mirosław Ikonowicz
Q7196953,Piotr Ikonowicz,sibling,Q6729795,Magda Gessler
Q7196953,Piotr Ikonowicz,spouse,Q55647277,Agata Nosal-Ikonowicz
Q7196953,Piotr Ikonowicz,spouse,Q9392158,Zuzanna Dąbrowska
Q73024554,Kacper Płażyński,father,Q245618,Maciej Płażyński
Q73682661,Tomasz Trela,spouse,Q28645749,Anna Rakowska-Trela
Q890410,Bogdan Borusewicz,spouse,Q4726725,Alina Pienkowska
Q898174,Jan Rostowski,father,Q53215623,Roman Rostowski
Q898174,Jan Rostowski,spouse,Q39904446,Wanda Koscia
Q9151911,Andrzej Duda,child,Q28371905,Kinga Duda
Q9151911,Andrzej Duda,father,Q20021230,Jan Tadeusz Duda
Q9151911,Andrzej Duda,mother,Q20021200,Janina Milewska-Duda
Q9151911,Andrzej Duda,spouse,Q19991536,Agata Kornhauser-Duda
Q9152378,Andrzej Kalwas,child,Q22278498,Piotr Ibrahim Kalwas
Q9152378,Andrzej Kalwas,father,Q91070378,Wilhelm Kalwas
Q9165305,Barbara Borys-Damięcka,child,Q9281760,Grzegorz Damięcki
Q9165305,Barbara Borys-Damięcka,spouse,Q11692700,Damian Damięcki
Q9285960,Hanna Gucwińska,spouse,Q9156769,Antoni Gucwiński
Q9303115,Rafał Trzaskowski,father,Q369742,Andrzej Trzaskowski
Q9325008,Ryszard Terlecki,father,Q11797944,Olgierd Terlecki
Q9359587,Tomasz Orłowski,sibling,Q7592580,Witold Orłowski
Q9370144,Waldemar Dąbrowski,child,Q11770559,Marta Dąbrowska
Q9381766,Władysław Dajczak,sibling,Q1292013,Edward Dajczak
Q941664,Eugeniusz Czykwin,spouse,Q9253107,Elżbieta Czykwin
Q946,Donald Tusk,child,Q17278148,Michał Tusk
Q946,Donald Tusk,child,Q17278150,Katarzyna Tusk
Q946,Donald Tusk,father,Q17278182,Donald Tusk
Q946,Donald Tusk,mother,Q17278183,Ewa Tusk
Q946,Donald Tusk,relative,Q11731545,Józef Tusk
Q946,Donald Tusk,spouse,Q17278133,Małgorzata Tusk
